2026-04-15 10:04:34,451 INFO - Aggregating Sales by Product
2026-04-15 10:04:34,455 INFO - Saving to sales_by_product.csv
2026-04-15 10:04:34,459 INFO - Reading Cleaned Data for Monthly Revenue Aggregation
2026-04-15 10:04:34,462 INFO - Aggregating Monthly Revenue
2026-04-15 10:04:34,465 INFO - Saving to monthly_revenue.csv
2026-04-15 10:04:34,469 INFO - Reading Cleaned Data for Salesperson Performance Aggregation
2026-04-15 10:04:34,473 INFO - Aggregating Salesperson Performance
2026-04-15 10:04:34,479 INFO - Saving to salesperson_performance.csv
2026-04-15 10:04:34,479 INFO - Data Cleaning and Transformation Complete
2026-04-15 10:21:12,980 INFO - Loading the Uncleaned Dataset
2026-04-15 10:21:12,991 ERROR - File not found
2026-04-15 10:21:12,991 INFO - Viewing the different data types in the document
2026-04-15 10:21:12,992 INFO - Changing date datatype from string to datetime
2026-04-15 10:21:13,014 INFO - Changing from integer to float (decimal)
2026-04-15 10:21:13,014 INFO - Rechecking data types
2026-04-15 10:21:13,017 INFO - Looking for duplicates
2026-04-15 10:21:13,019 INFO - Dropping duplicated entries
2026-04-15 10:21:13,023 INFO - Counting for empty rows in the dataframe
2026-04-15 10:21:13,023 INFO - Showcasing specific empty rows
2026-04-15 10:21:13,024 INFO - Filling in the empty salesperson rows
2026-04-15 10:21:13,027 INFO - Calculating the average number of chairs
2026-04-15 10:21:13,028 INFO - Filling in the empty chair values
2026-04-15 10:21:13,029 INFO - Resetting the index
2026-04-15 10:21:13,029 INFO - Inserting revenue column
2026-04-15 10:21:13,030 INFO - Adding month column
2026-04-15 10:21:13,033 INFO - Exporting Cleaned Dataset
2026-04-15 10:21:13,034 INFO - Data Cleaning Complete
2026-04-15 10:21:13,098 ERROR - Something went wrong reason: No module named 'openpyxl'
2026-04-15 10:21:13,098 INFO - Reading Cleaned Data for Sales by Region Aggregation
2026-04-15 10:21:13,102 INFO - Aggregating Sales by Region
2026-04-15 10:21:13,110 INFO - Saving to sales_by_region.csv
2026-04-15 10:21:13,115 ERROR - Something went wrong reason: No module named 'openpyxl'
2026-04-15 10:21:13,115 INFO - Reading Cleaned Data for Sales by Product Aggregation
2026-04-15 10:21:13,118 INFO - Aggregating Sales by Product
2026-04-15 10:21:13,121 INFO - Saving to sales_by_product.csv
2026-04-15 10:21:13,126 ERROR - Something went wrong reason: No module named 'openpyxl'
2026-04-15 10:21:13,126 INFO - Reading Cleaned Data for Monthly Revenue Aggregation
2026-04-15 10:21:13,129 INFO - Aggregating Monthly Revenue
2026-04-15 10:21:13,132 INFO - Saving to monthly_revenue.csv
2026-04-15 10:21:13,137 ERROR - Something went wrong reason: No module named 'openpyxl'
2026-04-15 10:21:13,138 INFO - Reading Cleaned Data for Salesperson Performance Aggregation
2026-04-15 10:21:13,141 INFO - Aggregating Salesperson Performance
2026-04-15 10:21:13,146 INFO - Saving to salesperson_performance.csv
2026-04-15 10:21:13,146 INFO - Data Cleaning and Transformation Complete
2026-04-15 10:21:13,151 ERROR - Something went wrong reason: No module named 'openpyxl'
2026-04-15 10:22:54,054 INFO - Loading the Uncleaned Dataset
2026-04-15 10:22:54,086 ERROR - File not found
2026-04-15 10:22:54,086 INFO - Viewing the different data types in the document
2026-04-15 10:22:54,087 INFO - Changing date datatype from string to datetime
2026-04-15 10:22:54,142 INFO - Changing from integer to float (decimal)
2026-04-15 10:22:54,144 INFO - Rechecking data types
2026-04-15 10:22:54,148 INFO - Looking for duplicates
2026-04-15 10:22:54,155 INFO - Dropping duplicated entries
2026-04-15 10:22:54,162 INFO - Counting for empty rows in the dataframe
2026-04-15 10:22:54,163 INFO - Showcasing specific empty rows
2026-04-15 10:22:54,165 INFO - Filling in the empty salesperson rows
2026-04-15 10:22:54,173 INFO - Calculating the average number of chairs
2026-04-15 10:22:54,175 INFO - Filling in the empty chair values
2026-04-15 10:22:54,177 INFO - Resetting the index
2026-04-15 10:22:54,178 INFO - Inserting revenue column
2026-04-15 10:22:54,179 INFO - Adding month column
2026-04-15 10:22:54,187 INFO - Exporting Cleaned Dataset
2026-04-15 10:22:54,187 INFO - Data Cleaning Complete
2026-04-15 10:22:54,285 ERROR - Something went wrong reason: No module named 'openpyxl'
2026-04-15 10:22:54,285 INFO - Reading Cleaned Data for Sales by Region Aggregation
2026-04-15 10:22:54,295 INFO - Aggregating Sales by Region
2026-04-15 10:22:54,312 INFO - Saving to sales_by_region.csv
2026-04-15 10:22:54,324 ERROR - Something went wrong reason: No module named 'openpyxl'
2026-04-15 10:22:54,325 INFO - Reading Cleaned Data for Sales by Product Aggregation
2026-04-15 10:22:54,333 INFO - Aggregating Sales by Product
2026-04-15 10:22:54,340 INFO - Saving to sales_by_product.csv
2026-04-15 10:22:54,362 ERROR - Something went wrong reason: No module named 'openpyxl'
2026-04-15 10:22:54,363 INFO - Reading Cleaned Data for Monthly Revenue Aggregation
2026-04-15 10:22:54,371 INFO - Aggregating Monthly Revenue
2026-04-15 10:22:54,378 INFO - Saving to monthly_revenue.csv
2026-04-15 10:22:54,400 ERROR - Something went wrong reason: No module named 'openpyxl'
2026-04-15 10:22:54,401 INFO - Reading Cleaned Data for Salesperson Performance Aggregation
2026-04-15 10:22:54,409 INFO - Aggregating Salesperson Performance
2026-04-15 10:22:54,420 INFO - Saving to salesperson_performance.csv
2026-04-15 10:22:54,421 INFO - Data Cleaning and Transformation Complete
2026-04-15 10:22:54,433 ERROR - Something went wrong reason: No module named 'openpyxl'
2026-04-15 10:50:39,327 INFO - Loading the Uncleaned Dataset
2026-04-15 10:50:39,381 INFO - Viewing the different data types in the document
2026-04-15 10:50:39,400 INFO - Changing date datatype from string to datetime
2026-04-15 10:50:39,429 INFO - Changing from integer to float (decimal)
2026-04-15 10:50:39,455 INFO - Rechecking data types
2026-04-15 10:50:39,478 INFO - Looking for duplicates
2026-04-15 10:50:39,499 INFO - Dropping duplicated entries
2026-04-15 10:50:39,522 INFO - Counting for empty rows in the dataframe
